"ID";"Name";"NumberOfPersons";"global_id";"Year";"Month";
"2274";"Малика
";"11";"284384084";"2016";"ноябрь";
"2275";"Мия
";"10";"284384085";"2016";"ноябрь";
"2276";"Тамара
";"10";"284384086";"2016";"ноябрь";
"2277";"Самира
";"10";"284384087";"2016";"ноябрь";
"2278";"Алисия
";"10";"284384088";"2016";"ноябрь";
"2279";"Агния
";"10";"284384089";"2016";"ноябрь";
"2280";"Аиша
";"10";"284384090";"2016";"ноябрь";
"2281";"Антонина
";"10";"284384091";"2016";"ноябрь";
"2282";"Карина
";"10";"284384092";"2016";"ноябрь";
"2283";"Камила
";"10";"284384093";"2016";"ноябрь";
"2284";"Зоя
";"10";"284384094";"2016";"ноябрь";
"2285";"Каролина
";"9";"284384095";"2016";"ноябрь";
"2286";"Лейла
";"9";"284384096";"2016";"ноябрь";
"2287";"Ариана
";"9";"284384097";"2016";"ноябрь";
"2288";"Наталия
";"9";"284384098";"2016";"ноябрь";
"2289";"Мира
";"8";"284384099";"2016";"ноябрь";
"2290";"Мила
";"8";"284384100";"2016";"ноябрь";
"2291";"Раяна
";"8";"284384101";"2016";"ноябрь";
"2292";"Элиза
";"8";"284384102";"2016";"ноябрь";
"2293";"Анфиса
";"8";"284384103";"2016";"ноябрь";
"2294";"Валентина
";"8";"284384104";"2016";"ноябрь";
"2295";"Айлин
";"8";"284384105";"2016";"ноябрь";
"2296";"Аглая
";"8";"284384106";"2016";"ноябрь";
"2297";"Владислава
";"8";"284384107";"2016";"ноябрь";
"2298";"Юлиана
";"8";"284384108";"2016";"ноябрь";
"2299";"Адель
";"7";"284384109";"2016";"ноябрь";
"2300";"Аврора
";"7";"284384110";"2016";"ноябрь";
"2301";"София, Софья";"326";"283464373";"2016";"декабрь";
"2302";"Анна";"242";"283464374";"2016";"декабрь";
"2303";"Мария";"239";"283464375";"2016";"декабрь";
"2304";"Виктория";"200";"283464376";"2016";"декабрь";
"2305";"Екатерина";"197";"283464377";"2016";"декабрь";
"2306";"Алиса";"188";"283464378";"2016";"декабрь";
"2307";"Анастасия";"180";"283464379";"2016";"декабрь";
"2308";"Александра";"172";"283464380";"2016";"декабрь";
"2309";"Елизавета";"170";"283464381";"2016";"декабрь";
"2310";"Варвара";"162";"283464383";"2016";"декабрь";
"2311";"Полина
";"152";"284383670";"2016";"декабрь";
"2312";"Дарья
";"137";"284383671";"2016";"декабрь";
"2313";"Арина
";"135";"284383672";"2016";"декабрь";
"2314";"Ксения
";"113";"284383673";"2016";"декабрь";
"2315";"Ева
";"110";"284383674";"2016";"декабрь";
"2316";"Василиса
";"105";"284383675";"2016";"декабрь";
"2317";"Вероника
";"100";"284383676";"2016";"декабрь";
"2318";"Милана
";"89";"284383677";"2016";"декабрь";
"2319";"Вера
";"82";"284383678";"2016";"декабрь";
"2320";"Ульяна
";"80";"284383679";"2016";"декабрь";
"2321";"Маргарита
";"78";"284383680";"2016";"декабрь";
"2322";"Валерия
";"73";"284383681";"2016";"декабрь";
"2323";"Таисия
";"72";"284383682";"2016";"декабрь";
"2324";"Кира
";"66";"284383683";"2016";"декабрь";
"2325";"Диана
";"55";"284383684";"2016";"декабрь";
"2326";"Алёна
";"54";"284383685";"2016";"декабрь";
"2327";"Амина
";"51";"284383686";"2016";"декабрь";
"2328";"Есения
";"46";"284383687";"2016";"декабрь";
"2329";"Стефания
";"45";"284383689";"2016";"декабрь";
"2330";"Мирослава
";"44";"284383690";"2016";"декабрь";
"2331";"Алина
";"44";"284383691";"2016";"декабрь";
"2332";"Ангелина
";"43";"284383692";"2016";"декабрь";
"2333";"Яна
";"41";"284383693";"2016";"декабрь";
"2334";"Ольга
";"39";"284383694";"2016";"декабрь";
"2335";"Юлия
";"37";"284383695";"2016";"декабрь";
"2336";"Эмилия
";"34";"284383696";"2016";"декабрь";
"2337";"Кристина
";"32";"284383697";"2016";"декабрь";
"2338";"Злата
";"31";"284383698";"2016";"декабрь";
"2339";"Евгения
";"27";"284383699";"2016";"декабрь";
"2340";"Сафия
";"27";"284383700";"2016";"декабрь";
"2341";"Светлана
";"27";"284383701";"2016";"декабрь";
"2342";"Татьяна
";"26";"284383702";"2016";"декабрь";
"2343";"Ирина
";"23";"284383703";"2016";"декабрь";
"2344";"Ясмина
";"21";"284383704";"2016";"декабрь";
"2345";"Дарина
";"20";"284383705";"2016";"декабрь";
"2346";"Марина
";"20";"284383706";"2016";"декабрь";
"2347";"Марьям
";"20";"284383707";"2016";"декабрь";
"2348";"Надежда
";"19";"284383708";"2016";"декабрь";
"2349";"Николь
";"18";"284383709";"2016";"декабрь";
"2350";"Елена
";"18";"284383710";"2016";"декабрь";
"2351";"Аделина
";"18";"284383711";"2016";"декабрь";
"2352";"Алисия
";"17";"284383712";"2016";"декабрь";
"2353";"Ника
";"17";"284383713";"2016";"декабрь";
"2354";"Серафима
";"16";"284383714";"2016";"декабрь";
"2355";"Майя
";"15";"284383715";"2016";"декабрь";
"2356";"Алия
";"15";"284383716";"2016";"декабрь";
"2357";"Лейла
";"14";"284383717";"2016";"декабрь";
"2358";"Ярослава
";"14";"284383718";"2016";"декабрь";
"2359";"Агата
";"13";"284383719";"2016";"декабрь";
"2360";"Агния
";"13";"284383720";"2016";"декабрь";
"2361";"Милена
";"13";"284383721";"2016";"декабрь";
"2362";"Мия
";"13";"284383722";"2016";"декабрь";
"2363";"Элина
";"13";"284383723";"2016";"декабрь";
"2364";"Фатима
";"13";"284383724";"2016";"декабрь";
"2365";"Самира
";"12";"284383725";"2016";"декабрь";
"2366";"Нина
";"12";"284383726";"2016";"декабрь";
"2367";"Олеся
";"12";"284383727";"2016";"декабрь";
"2368";"Марьяна
";"12";"284383728";"2016";"декабрь";
"2369";"Аиша
";"12";"284383729";"2016";"декабрь";
"2370";"Владислава
";"12";"284383730";"2016";"декабрь";
"2371";"Лилия
";"11";"284383731";"2016";"декабрь";
"2372";"Айлин
";"11";"284383732";"2016";"декабрь";
"2373";"Малика
";"11";"284383733";"2016";"декабрь";
"2374";"Пелагея
";"11";"284383734";"2016";"декабрь";
"2375";"Наталья
";"11";"284383735";"2016";"декабрь";
"2376";"Марта
";"10";"284383736";"2016";"декабрь";
"2377";"Амелия
";"10";"284383737";"2016";"декабрь";
"2378";"Амира
";"10";"284383738";"2016";"декабрь";
"2379";"Анисия
";"10";"284383739";"2016";"декабрь";
"2380";"Любовь
";"10";"284383740";"2016";"декабрь";
"2381";"Зоя
";"9";"284383741";"2016";"декабрь";
"2382";"Зарина
";"9";"284383742";"2016";"декабрь";
"2383";"Антонина
";"9";"284383743";"2016";"декабрь";
"2384";"Аглая
";"9";"284383744";"2016";"декабрь";
"2385";"Моника
";"9";"284383745";"2016";"декабрь";
"2386";"Оливия
";"9";"284383746";"2016";"декабрь";
"2387";"Сумая
";"9";"284383747";"2016";"декабрь";
"2388";"Мира
";"8";"284383748";"2016";"декабрь";
"2389";"Алеся
";"8";"284383749";"2016";"декабрь";
"2390";"Анфиса
";"8";"284383750";"2016";"декабрь";
"2391";"Ариана
";"8";"284384011";"2016";"декабрь";
"2392";"Валентина
";"8";"284384012";"2016";"декабрь";
"2393";"Карина
";"8";"284384013";"2016";"декабрь";
"2394";"Камила
";"8";"284384014";"2016";"декабрь";
"2395";"Камилла
";"8";"284384015";"2016";"декабрь";
"2396";"Людмила
";"7";"284384016";"2016";"декабрь";
"2397";"Лидия
";"7";"284384017";"2016";"декабрь";
"2398";"Евдокия
";"7";"284384018";"2016";"декабрь";
"2399";"Даниэла
";"7";"284384019";"2016";"декабрь";
"2400";"Виолетта
";"7";"284384020";"2016";"декабрь";
"2401";"София, Софья
";"326";"284594093";"2017";"январь";
"2402";"Мария
";"218";"284594094";"2017";"январь";
"2403";"Анна
";"183";"284594095";"2017";"январь";
"2404";"Полина
";"181";"284594096";"2017";"январь";
"2405";"Алиса
";"176";"284594097";"2017";"январь";
"2406";"Анастасия

";"169";"284594102";"2017";"январь";
"2407";"Александра
";"151";"284594104";"2017";"январь";
"2408";"Варвара
";"150";"284594105";"2017";"январь";
"2409";"Виктория
";"145";"284594106";"2017";"январь";
"2410";"Елизавета
";"125";"284594107";"2017";"январь";
"2411";"Ксения
";"119";"322873025";"2017";"январь";
"2412";"Вероника
";"116";"322873029";"2017";"январь";
"2413";"Екатерина
";"113";"322873036";"2017";"январь";
"2414";"Дарья
";"111";"323276822";"2017";"январь";
"2415";"Арина
";"107";"323276823";"2017";"январь";
"2416";"Ева
";"103";"323276824";"2017";"январь";
"2417";"Василиса
";"98";"323276826";"2017";"январь";
"2418";"Валерия
";"97";"323276827";"2017";"январь";
"2419";"Милана
";"88";"323276829";"2017";"январь";
"2420";"Ульяна
";"85";"323276831";"2017";"январь";
"2421";"Таисия
";"63";"323276832";"2017";"январь";
"2422";"Мирослава
";"62";"323276833";"2017";"январь";
"2423";"Вера
";"59";"323276834";"2017";"январь";
"2424";"Кира
";"57";"323276836";"2017";"январь";
"2425";"Алёна
";"49";"323276837";"2017";"январь";
"2426";"Маргарита
";"41";"323276838";"2017";"январь";
"2427";"Татьяна
";"39";"323276839";"2017";"январь";
"2428";"Алина
";"38";"323276840";"2017";"январь";
"2429";"Амина
";"37";"323276841";"2017";"январь";
"2430";"Юлия
";"35";"323276843";"2017";"январь";
"2431";"Кристина
";"33";"323276844";"2017";"январь";
"2432";"Ангелина
";"32";"323276845";"2017";"январь";
"2433";"Сафия
";"32";"323276846";"2017";"январь";
"2434";"Эмилия
";"32";"323276847";"2017";"январь";
"2435";"Диана
";"30";"323276849";"2017";"январь";
"2436";"Ольга
";"30";"323276850";"2017";"январь";
"2437";"Есения
";"29";"323276851";"2017";"январь";
"2438";"Евгения
";"25";"323276852";"2017";"январь";
"2439";"Марьям
";"25";"323276853";"2017";"январь";
"2440";"Яна
";"25";"323276854";"2017";"январь";
"2441";"Нина
";"23";"323276855";"2017";"январь";
"2442";"Стефания
";"23";"323276856";"2017";"январь";
"2443";"Надежда
";"22";"323276858";"2017";"январь";
"2444";"Мелания
";"20";"323276859";"2017";"январь";
"2445";"Агата
";"20";"323276860";"2017";"январь";
"2446";"Аделина
";"20";"323276861";"2017";"январь";
"2447";"Елена
";"19";"323276862";"2017";"январь";
"2448";"Злата
";"18";"323276863";"2017";"январь";
"2449";"Ясмина
";"18";"323276864";"2017";"январь";
"2450";"Ирина
";"17";"323276865";"2017";"январь";
"2451";"Ярослава
";"17";"323276866";"2017";"январь";
"2452";"Дарина
";"17";"323276867";"2017";"январь";
"2453";"Элина
";"15";"323276868";"2017";"январь";
"2454";"Любовь
";"15";"323276869";"2017";"январь";
"2455";"Светлана
";"15";"323276870";"2017";"январь";
"2456";"Валентина
";"14";"323276871";"2017";"январь";
"2457";"Ника
";"14";"323276872";"2017";"январь";
"2458";"Николь
";"14";"323276873";"2017";"январь";
"2459";"Айлин
";"13";"323276874";"2017";"январь";
"2460";"Марина
";"13";"323276875";"2017";"январь";
"2461";"Оливия
";"12";"323276876";"2017";"январь";
"2462";"Амелия
";"12";"323276877";"2017";"январь";
"2463";"Амира
";"12";"323276878";"2017";"январь";
"2464";"Антонина
";"12";"323276879";"2017";"январь";
"2465";"Ариана
";"12";"323276880";"2017";"январь";
"2466";"Владислава
";"12";"323276882";"2017";"январь";
"2467";"Майя
";"12";"323276883";"2017";"январь";
"2468";"Амалия
";"11";"323276884";"2017";"январь";
"2469";"Теона
";"10";"323276885";"2017";"январь";
"2470";"Наталья
";"10";"323276886";"2017";"январь";
"2471";"Эвелина
";"10";"323276887";"2017";"январь";
"2472";"Аглая
";"10";"323276888";"2017";"январь";
"2473";"Зоя
";"10";"323276889";"2017";"январь";
"2474";"Милена
";"10";"323276890";"2017";"январь";
"2475";"Агния
";"10";"323276891";"2017";"январь";
"2476";"Евангелина
";"9";"323276892";"2017";"январь";
"2477";"Фатима
";"9";"323276893";"2017";"январь";
"2478";"Лилия
";"9";"323276894";"2017";"январь";
"2479";"Анжелика
";"9";"323276895";"2017";"январь";
"2480";"Малика
";"9";"323276896";"2017";"январь";
"2481";"Сабина
";"8";"323276897";"2017";"январь";
"2482";"Дина
";"8";"323276898";"2017";"январь";
"2483";"Камила
";"8";"323276899";"2017";"январь";
"2484";"Лейла
";"8";"323276900";"2017";"январь";
"2485";"Тамара
";"8";"323276901";"2017";"январь";
"2486";"Аяна
";"8";"323276902";"2017";"январь";
"2487";"Алия
";"8";"323276903";"2017";"январь";
"2488";"Камилла
";"7";"323276904";"2017";"январь";
"2489";"Лидия
";"7";"323276905";"2017";"январь";
"2490";"Аиша
";"7";"323276906";"2017";"январь";
"2491";"Серафима
";"7";"323276907";"2017";"январь";
"2492";"Сара
";"7";"323276908";"2017";"январь";
"2493";"Мира
";"7";"323276909";"2017";"январь";
"2494";"Олеся
";"7";"323276910";"2017";"январь";
"2495";"Анисия
";"7";"323276911";"2017";"январь";
"2496";"Сумая
";"7";"323276912";"2017";"январь";
"2497";"Элеонора
";"6";"323276913";"2017";"январь";
"2498";"Марьяна
";"6";"323276914";"2017";"январь";
"2499";"Самира
";"6";"323276915";"2017";"январь";
"2500";"Виолетта
";"6";"323276916";"2017";"январь";
"2501";"София, Софья";"290";"323647826";"2017";"февраль";
"2502";"Мария";"290";"323647827";"2017";"февраль";
"2503";"Анна
";"178";"323647829";"2017";"февраль";
"2504";"Ксения
";"172";"323647830";"2017";"февраль";
"2505";"Алиса
";"166";"323647831";"2017";"февраль";
"2506";"Анастасия
";"163";"323647832";"2017";"февраль";
"2507";"Виктория
";"152";"323647833";"2017";"февраль";
"2508";"Полина
";"144";"323647834";"2017";"февраль";
"2509";"Александра
";"141";"323647835";"2017";"февраль";
"2510";"Варвара
";"125";"323647836";"2017";"февраль";
"2511";"Арина
";"123";"323647837";"2017";"февраль";
"2512";"Елизавета
";"119";"323647838";"2017";"февраль";
"2513";"Екатерина
";"116";"323647839";"2017";"февраль";
"2514";"Дарья
";"112";"323647840";"2017";"февраль";
"2515";"Василиса
";"108";"323647841";"2017";"февраль";
"2516";"Ева
";"95";"323647842";"2017";"февраль";
"2517";"Вероника
";"83";"323647843";"2017";"февраль";
"2518";"Милана
";"75";"323647844";"2017";"февраль";
"2519";"Валерия
";"71";"323647845";"2017";"февраль";
"2520";"Ульяна
";"69";"323647846";"2017";"февраль";
"2521";"Таисия
";"54";"323647847";"2017";"февраль";
"2522";"Кристина
";"54";"323647848";"2017";"февраль";
"2523";"Кира
";"52";"323647849";"2017";"февраль";
"2524";"Алёна
";"52";"323647850";"2017";"февраль";
"2525";"Маргарита
";"51";"323647851";"2017";"февраль";
"2526";"Ольга
";"45";"323647852";"2017";"февраль";
"2527";"Вера
";"45";"323647853";"2017";"февраль";
"2528";"Диана
";"41";"323647854";"2017";"февраль";
"2529";"Татьяна
";"41";"323647855";"2017";"февраль";
"2530";"Мирослава
";"38";"323662329";"2017";"февраль";
"2531";"Алина
";"37";"323662330";"2017";"февраль";
"2532";"Амина
";"35";"323662331";"2017";"февраль";
"2533";"Юлия
";"31";"323662332";"2017";"февраль";
"2534";"Есения
";"28";"323662333";"2017";"февраль";
"2535";"Стефания
";"24";"323662334";"2017";"февраль";
"2536";"Эмилия
";"23";"323662335";"2017";"февраль";
"2537";"Мелания
";"23";"323662336";"2017";"февраль";
"2538";"Ника
";"22";"323662337";"2017";"февраль";
"2539";"Яна
";"22";"323662338";"2017";"февраль";
"2540";"Сафия
";"22";"323662339";"2017";"февраль";
"2541";"Ирина
";"22";"323662340";"2017";"февраль";
"2542";"Ярослава
";"20";"323662341";"2017";"февраль";
"2543";"Элина
";"19";"323662342";"2017";"февраль";
"2544";"Евгения
";"19";"323662343";"2017";"февраль";
"2545";"Злата
";"19";"323662344";"2017";"февраль";
"2546";"Дарина
";"19";"323662346";"2017";"февраль";
"2547";"Агата
";"19";"323662347";"2017";"февраль";
"2548";"Николь
";"18";"323670145";"2017";"февраль";
"2549";"Олеся, Алеся
";"17";"323671254";"2017";"февраль";
"2550";"Надежда
";"17";"323672350";"2017";"февраль";
"2551";"Майя
";"17";"323673192";"2017";"февраль";
"2552";"Камила, Камилла
";"17";"323676019";"2017";"февраль";
"2553";"Агния
";"16";"323677884";"2017";"февраль";
"2554";"Марьям
";"16";"323678771";"2017";"февраль";
"2555";"Нина
";"15";"323764464";"2017";"февраль";
"2556";"Марина
";"14";"323764548";"2017";"февраль";
"2557";"Ясмина
";"14";"323764556";"2017";"февраль";
"2558";"Ангелина
";"14";"323764558";"2017";"февраль";
"2559";"Аделина
";"13";"323764559";"2017";"февраль";
"2560";"Амелия
";"13";"323764562";"2017";"февраль";
"2561";"Елена
";"13";"323764563";"2017";"февраль";
"2562";"Светлана
";"13";"323764565";"2017";"февраль";
"2563";"Милена
";"13";"323764567";"2017";"февраль";
"2564";"Наталья, Наталия
";"13";"323764569";"2017";"февраль";
"2565";"Оливия
";"12";"323764571";"2017";"февраль";
"2566";"Альбина
";"12";"323764572";"2017";"февраль";
"2567";"Айлин
";"12";"323764576";"2017";"февраль";
"2568";"Антонина
";"12";"323764578";"2017";"февраль";
"2569";"Любовь
";"11";"323764580";"2017";"февраль";
"2570";"Раяна
";"11";"323764581";"2017";"февраль";
"2571";"Мия
";"11";"323764583";"2017";"февраль";
"2572";"Каролина
";"10";"323764585";"2017";"февраль";
"2573";"Зоя
";"10";"323764590";"2017";"февраль";
"2574";"Анжелика
";"10";"323764591";"2017";"февраль";
"2575";"Ариана
";"10";"323764594";"2017";"февраль";
"2576";"Валентина
";"9";"323764597";"2017";"февраль";
"2577";"Амалия
";"9";"323764598";"2017";"февраль";
"2578";"Мадина
";"9";"323764602";"2017";"февраль";
"2579";"Малика
";"9";"323764603";"2017";"февраль";
"2580";"Лидия
";"8";"323764605";"2017";"февраль";
"2581";"Алия
";"8";"323764608";"2017";"февраль";
"2582";"Аиша
";"8";"323764610";"2017";"февраль";
"2583";"Лилия
";"7";"323764613";"2017";"февраль";
"2584";"Лейла
";"7";"323764616";"2017";"февраль";
"2585";"Милослава
";"7";"323764618";"2017";"февраль";
"2586";"Мира
";"6";"323764621";"2017";"февраль";
"2587";"Марианна
";"6";"323764624";"2017";"февраль";
"2588";"Серафима
";"6";"323764626";"2017";"февраль";
"2589";"Станислава
";"6";"323764629";"2017";"февраль";
"2590";"Фатима

";"6";"323764634";"2017";"февраль";
"2591";"Хадижа
";"6";"323764638";"2017";"февраль";
"2592";"Лада
";"6";"323764642";"2017";"февраль";
"2593";"Карина

";"6";"323764647";"2017";"февраль";
"2594";"Изабелла
";"6";"323764651";"2017";"февраль";
"2595";"Евдокия
";"6";"323764653";"2017";"февраль";
"2596";"Галина

";"6";"323764656";"2017";"февраль";
"2597";"Амира
";"6";"323764660";"2017";"февраль";
"2598";"Аксинья
";"6";"323764930";"2017";"февраль";
"2599";"Белла

";"6";"323766040";"2017";"февраль";
"2600";"Ани
";"5";"323766466";"2017";"февраль";
"2601";"София, Софья
";"310";"340657518";"2017";"март";
"2602";"Анна
";"223";"340658255";"2017";"март";
"2603";"Мария
";"210";"340658354";"2017";"март";
"2604";"Алиса
";"176";"340658405";"2017";"март";
"2605";"Дарья
";"176";"340658454";"2017";"март";
"2606";"Виктория
";"174";"340658514";"2017";"март";
"2607";"Екатерина
";"171";"340658566";"2017";"март";
"2608";"Анастасия
";"169";"340658619";"2017";"март";
"2609";"Полина
";"166";"340658670";"2017";"март";
"2610";"Александра
";"164";"340658721";"2017";"март";
"2611";"Елизавета
";"145";"340658785";"2017";"март";
"2612";"Варвара

";"130";"340658856";"2017";"март";
"2613";"Ева
";"122";"340658911";"2017";"март";
"2614";"Ксения
";"120";"340658963";"2017";"март";
"2615";"Арина
";"116";"340659022";"2017";"март";
"2616";"Василиса
";"102";"340659076";"2017";"март";
"2617";"Милана
";"99";"340659126";"2017";"март";
"2618";"Вероника
";"89";"340659177";"2017";"март";
"2619";"Валерия
";"82";"340659228";"2017";"март";
"2620";"Ульяна
";"81";"340659282";"2017";"март";
"2621";"Кира
";"75";"340659352";"2017";"март";
"2622";"Вера
";"72";"340659545";"2017";"март";
"2623";"Таисия
";"70";"340659640";"2017";"март";
"2624";"Алёна
";"64";"340659711";"2017";"март";
"2625";"Ольга
";"52";"340659764";"2017";"март";
"2626";"Мирослава
";"51";"340659837";"2017";"март";
"2627";"Маргарита
";"48";"340659896";"2017";"март";
"2628";"Кристина
";"48";"340659954";"2017";"март";
"2629";"Юлия
";"43";"340660011";"2017";"март";
"2630";"Амина
";"42";"340660066";"2017";"март";
"2631";"Алина
";"40";"340660122";"2017";"март";
"2632";"Сафия
";"37";"340660176";"2017";"март";
"2633";"Ника
";"36";"340660303";"2017";"март";
"2634";"
Ирина
";"36";"340660385";"2017";"март";
"2635";"Диана
";"36";"340660458";"2017";"март";
"2636";"Евгения
";"34";"340660565";"2017";"март";
"2637";"Есения

";"34";"340660646";"2017";"март";
"2638";"Елена
";"30";"340660741";"2017";"март";
"2639";"Марта
";"28";"340660858";"2017";"март";
"2640";"Стефания
";"27";"340660933";"2017";"март";
"2641";"Майя
";"25";"340661019";"2017";"март";
"2642";"Эмилия
";"24";"340661089";"2017";"март";
"2643";"Яна
";"24";"340661174";"2017";"март";
"2644";"Марина";"23";"340661261";"2017";"март";
"2645";"Ангелина
";"23";"340661407";"2017";"март";
"2646";"Дарина
";"22";"340661449";"2017";"март";
"2647";"Элина
";"22";"340661492";"2017";"март";
"2648";"Светлана
";"22";"340661514";"2017";"март";
"2649";"Ясмина
";"22";"340661456";"2017";"март";
"2650";"Злата
";"19";"340661423";"2017";"март";
"2651";"Аделина
";"19";"340661383";"2017";"март";
"2652";"Татьяна
";"18";"340661347";"2017";"март";
"2653";"Камила, Камилла
";"18";"340661311";"2017";"март";
"2654";"Марьям
";"16";"340661276";"2017";"март";
"2655";"Любовь
";"16";"340661240";"2017";"март";
"2656";"Надежда
";"16";"340661206";"2017";"март";
"2657";"Амелия
";"16";"340661169";"2017";"март";
"2658";"Агния
";"15";"340661137";"2017";"март";
"2659";"Мия
";"15";"340661033";"2017";"март";
"2660";"Милена
";"15";"340661002";"2017";"март";
"2661";"Раяна
";"15";"340660973";"2017";"март";
"2662";"Серафима
";"14";"340660946";"2017";"март";
"2663";"Мила
";"14";"340660917";"2017";"март";
"2664";"Марьяна
";"14";"340660886";"2017";"март";
"2665";"Зоя
";"14";"340660857";"2017";"март";
"2666";"Айлин
";"13";"340660825";"2017";"март";
"2667";"Алия
";"13";"340660796";"2017";"март";
"2668";"Николь
";"13";"340660751";"2017";"март";
"2669";"Ярослава
";"13";"340660724";"2017";"март";
"2670";"Наталья, Наталия
";"13";"340660704";"2017";"март";
"2671";"Нина
";"12";"340660682";"2017";"март";
"2672";"Лилия
";"12";"340660661";"2017";"март";
"2673";"Аиша
";"12";"340660636";"2017";"март";
"2674";"Антонина
";"12";"340660575";"2017";"март";
"2675";"Агата
";"11";"340660533";"2017";"март";
"2676";"Карина
";"11";"340660428";"2017";"март";
"2677";"Лейла
";"11";"340659284";"2017";"март";
"2678";"Лидия
";"11";"340659251";"2017";"март";
"2679";"Самира
";"11";"340659214";"2017";"март";
"2680";"Оливия
";"10";"340659175";"2017";"март";
"2681";"Валентина
";"10";"340659141";"2017";"март";
"2682";"Аглая
";"10";"340659107";"2017";"март";
"2683";"Амира
";"10";"340659069";"2017";"март";
"2684";"Аврора
";"9";"340659029";"2017";"март";
"2685";"Олеся
";"9";"340658990";"2017";"март";
"2686";"Фатима
";"9";"340658952";"2017";"март";
"2687";"Мира
";"8";"340658920";"2017";"март";
"2688";"Малика
";"8";"340658891";"2017";"март";
"2689";"Марианна
";"8";"340658847";"2017";"март";
"2690";"Мелания
";"8";"340658814";"2017";"март";
"2691";"Адель
";"8";"340658779";"2017";"март";
"2692";"Алеся
";"8";"340658754";"2017";"март";
"2693";"Амалия
";"8";"340658724";"2017";"март";
"2694";"Алисия
";"8";"340658694";"2017";"март";
"2695";"Ариана
";"8";"340658671";"2017";"март";
"2696";"Асия
";"8";"340658638";"2017";"март";
"2697";"Юлиана
";"8";"340658535";"2017";"март";
"2698";"Аяна
";"7";"340658507";"2017";"март";
"2699";"Айша
";"7";"340658461";"2017";"март";
"2700";"Лея
";"7";"340658435";"2017";"март";
"2701";"София, Софья
";"303";"423005264";"2017";"апрель";
"2702";"Мария
";"229";"423010592";"2017";"апрель";
"2703";"Анна
";"198";"423010593";"2017";"апрель";
"2704";"Виктория
";"181";"423010594";"2017";"апрель";
"2705";"Дарья
";"171";"423010595";"2017";"апрель";
"2706";"Анастасия
";"165";"423010596";"2017";"апрель";
"2707";"Полина
";"152";"423010597";"2017";"апрель";
"2708";"Алиса
";"150";"423010598";"2017";"апрель";
"2709";"Варвара
";"142";"423010599";"2017";"апрель";
"2710";"Александра
";"141";"423010600";"2017";"апрель";
"2711";"Елизавета
";"133";"423010616";"2017";"апрель";
"2712";"Екатерина
";"124";"423010729";"2017";"апрель";
"2713";"Ева
";"113";"423010798";"2017";"апрель";
"2714";"Василиса
";"108";"423010879";"2017";"апрель";
"2715";"Арина
";"106";"423010942";"2017";"апрель";
"2716";"Ксения
";"100";"423011001";"2017";"апрель";
"2717";"Вероника
";"88";"423011041";"2017";"апрель";
"2718";"Милана
";"68";"423011090";"2017";"апрель";
"2719";"Валерия
";"65";"423011138";"2017";"апрель";
"2720";"Ульяна
";"62";"423011183";"2017";"апрель";
"2721";"Мирослава
";"53";"423011230";"2017";"апрель";
"2722";"Кира
";"53";"423011305";"2017";"апрель";
"2723";"Юлия
";"51";"423011470";"2017";"апрель";
"2724";"Таисия
";"50";"423011573";"2017";"апрель";
"2725";"Кристина
";"48";"423011606";"2017";"апрель";
"2726";"Вера
";"48";"423011641";"2017";"апрель";
"2727";"Маргарита
";"47";"423011687";"2017";"апрель";
"2728";"Алёна
";"44";"423011728";"2017";"апрель";
"2729";"Алина
";"44";"423011771";"2017";"апрель";
"2730";"Амина
";"37";"423011859";"2017";"апрель";
"2731";"Диана
";"37";"423011893";"2017";"апрель";
"2732";"Ольга
";"36";"423011911";"2017";"апрель";
"2733";"Ника
";"36";"423011948";"2017";"апрель";
"2734";"Злата
";"31";"423012010";"2017";"апрель";
"2735";"Аделина
";"29";"423012037";"2017";"апрель";
"2736";"Елена
";"27";"423012078";"2017";"апрель";
"2737";"Есения
";"27";"423012131";"2017";"апрель";
"2738";"Майя
";"27";"423012170";"2017";"апрель";
"2739";"Стефания
";"27";"423012209";"2017";"апрель";
"2740";"Яна
";"26";"423012227";"2017";"апрель";
"2741";"Евгения
";"24";"423012268";"2017";"апрель";
"2742";"Агата
";"23";"423012315";"2017";"апрель";
"2743";"Ангелина
";"23";"423012319";"2017";"апрель";
"2744";"Сафия
";"22";"423012328";"2017";"апрель";
"2745";"Эмилия
";"22";"423012336";"2017";"апрель";
"2746";"Дарина
";"21";"423012346";"2017";"апрель";
"2747";"Ирина
";"21";"423012358";"2017";"апрель";
"2748";"Татьяна
";"20";"423012367";"2017";"апрель";
"2749";"Марина
";"18";"423012375";"2017";"апрель";
"2750";"Амелия
";"18";"423012384";"2017";"апрель";
"2751";"Ясмина
";"18";"423012392";"2017";"апрель";
"2752";"Агния
";"17";"423012406";"2017";"апрель";
"2753";"Марта
";"17";"423012415";"2017";"апрель";
"2754";"Марьям
";"17";"423012422";"2017";"апрель";
"2755";"Аиша
";"16";"423012427";"2017";"апрель";
"2756";"Наталья, Наталия
";"16";"423012463";"2017";"апрель";
"2757";"Зоя
";"15";"423012505";"2017";"апрель";
"2758";"Любовь
";"15";"423012535";"2017";"апрель";
"2759";"Мелания
";"14";"423012584";"2017";"апрель";
"2760";"Николь
";"14";"423012621";"2017";"апрель";
"2761";"Олеся, Алеся
";"14";"423012643";"2017";"апрель";
"2762";"Лидия
";"13";"423012686";"2017";"апрель";
