contract_id;age;gender;children;profession;customer_type;multiple_cars;driving_licence_years;car_category;annual_kilometers;gearbox;fuel;claim
8872;37;Woman;2;Public Sector - Manager;Agency;No;7;Sedan;24573;Manual;Diesel;Yes
8873;30;Woman;1;Private Sector - Manager;Agency;No;11;Sport;43099;Automatic;Diesel;No
8874;40;Man;2;Private Sector - Manager;Agency;No;4;Sport;30815;Manual;Diesel;No
8875;55;Woman;4 and more;Private Sector - Director;On-line;No;12;Sport;14502;Automatic;Diesel;No
8876;20;Man;1;Public Sector - Manager;Agency;No;2;Sedan;23182;Manual;Diesel;No
8877;18;Woman;2;Private Sector - Manager;Agency;No;0;Sport;35732;Automatic;Diesel;Yes
8878;25;Woman;2;Unemployed;On-line;No;5;SUV;24041;Manual;Diesel;No
8879;23;Man;4 and more;Independant;Agency;No;5;Sport;13695;Automatic;Petrol;No
8881;62;Man;4 and more;Independant;Agency;No;20;Sport;24233;Automatic;Diesel;Yes
8883;68;Woman;0;Public Sector - Director;Agency;Yes;18;Sedan;23939;Automatic;Diesel;No
8884;35;Man;2;Public Sector - Manager;Agency;No;8;Sedan;20484;Automatic;Diesel;No
8885;53;Man;4 and more;Public Sector - Director;Agency;No;21;Sport;28599;Automatic;Diesel;No
8886;29;Woman;3;Independant;Agency;No;11;SUV;35268;Automatic;Diesel;No
8887;64;Man;2;Student;Agency;No;10;Sedan;22258;Manual;Petrol;No
8888;53;Man;1;Unemployed;Agency;No;17;Sedan;46898;Automatic;Diesel;Yes
8889;64;Woman;2;Private Sector - Employee;Agency;No;17;SUV;16130;Automatic;Diesel;No
8890;43;Woman;1;Private Sector - Director;Agency;No;11;Sedan;55956;Manual;Diesel;No
8891;20;Man;2;Government;On-line;No;2;Sedan;31077;Manual;Petrol;Yes
8892;58;Man;1;Retired;On-line;No;9;Sport;22835;Automatic;Diesel;No
8895;68;Man;1;Public Sector - Manager;On-line;No;19;Sedan;17206;Automatic;Petrol;Yes
8896;50;Woman;3;Private Sector - Manager;Agency;No;4;Sport;24173;Automatic;Diesel;No
8897;34;Man;4 and more;Unemployed;On-line;No;14;Sedan;32343;Automatic;Diesel;Yes
8899;47;Man;2;Public Sector - Manager;On-line;Yes;7;SUV;25343;Automatic;Petrol;No
8900;19;Man;1;Independant;On-line;Yes;1;Sedan;14932;Manual;Diesel;No
8901;40;Man;4 and more;Private Sector - Director;Agency;No;21;Sedan;11805;Automatic;Petrol;No
8902;36;Woman;2;Private Sector - Director;Agency;Yes;6;Sport;25779;Automatic;Petrol;No
8903;18;Woman;2;Government;Agency;No;0;Sport;18192;Automatic;Diesel;Yes
8904;19;Woman;4 and more;Retired;Agency;Yes;1;SUV;27450;Automatic;Diesel;No
8905;65;Man;1;Student;On-line;No;11;SUV;34419;Automatic;Petrol;No
8906;24;Woman;4 and more;Private Sector - Employee;Agency;No;6;Sport;36389;Automatic;Petrol;Yes
8908;24;Woman;2;Public Sector - Manager;Agency;Yes;6;Sport;24159;Automatic;Diesel;No
8909;70;Man;1;Student;Agency;No;15;Sedan;22718;Automatic;Diesel;No
8910;34;Woman;1;Public Sector - Employee;Agency;No;6;Sport;25334;Automatic;Diesel;Yes
8911;74;Woman;2;Private Sector - Director;Agency;No;20;SUV;51502;Automatic;Diesel;No
8912;24;Man;0;Public Sector - Manager;Agency;No;6;Sport;27371;Automatic;Diesel;No
8913;22;Man;2;Private Sector - Employee;Agency;Yes;4;Sport;21029;Automatic;Diesel;No
8914;51;Man;4 and more;Private Sector - Manager;Agency;No;6;Sport;32837;Automatic;Petrol;Yes
8915;39;Man;0;Private Sector - Employee;On-line;No;7;Sedan;28253;Automatic;Diesel;Yes
8917;40;Woman;2;Private Sector - Manager;On-line;No;7;SUV;24072;Automatic;Diesel;No
8918;31;Man;0;Public Sector - Employee;Agency;No;13;Sport;20917;Automatic;Petrol;No
8919;69;Woman;2;Independant;Agency;No;7;Sedan;33449;Automatic;Diesel;No
8924;48;Woman;4 and more;Government;Agency;No;5;Sport;12176;Automatic;Diesel;No
8927;65;Woman;1;Student;Agency;No;12;Sedan;17310;Automatic;Diesel;No
8928;51;Woman;0;Public Sector - Manager;Agency;No;11;SUV;22543;Automatic;Petrol;Yes
8929;50;Woman;2;Private Sector - Manager;On-line;No;8;Sport;25909;Automatic;Diesel;No
8930;92;Woman;2;Public Sector - Employee;Agency;Yes;21;SUV;17873;Manual;Diesel;Yes
8931;47;Man;2;Private Sector - Employee;On-line;No;5;SUV;45632;Automatic;Diesel;No
8932;54;Man;1;Private Sector - Employee;Agency;No;7;Sport;22058;Automatic;Diesel;Yes
8933;18;Man;3;Public Sector - Employee;Agency;Yes;0;Sedan;27337;Automatic;Diesel;No
8934;67;Woman;2;Independant;Agency;Yes;14;SUV;19165;Manual;Diesel;No
8935;28;Man;0;Public Sector - Manager;Agency;No;6;Sport;26594;Manual;Petrol;Yes
8936;26;Woman;1;Public Sector - Employee;Agency;Yes;8;Sedan;23088;Automatic;Petrol;No
8937;53;Man;2;Retired;On-line;No;14;Sedan;10353;Manual;Diesel;No
8939;47;Woman;4 and more;Retired;Agency;No;13;Sedan;15070;Automatic;Diesel;No
8941;83;Man;4 and more;Public Sector - Director;On-line;Yes;18;Sedan;20363;Manual;Diesel;Yes
8942;19;Man;2;Independant;On-line;No;1;Sedan;35809;Automatic;Petrol;Yes
8943;48;Woman;4 and more;Public Sector - Employee;Agency;No;22;SUV;23623;Automatic;Petrol;Yes
8944;89;Woman;2;Private Sector - Director;Agency;No;15;SUV;35453;Automatic;Diesel;Yes
8945;50;Woman;4 and more;Private Sector - Manager;Agency;No;14;Sport;22655;Automatic;Diesel;No
8946;76;Man;0;Public Sector - Manager;On-line;No;12;Sport;20442;Automatic;Diesel;No
8947;66;Man;1;Private Sector - Manager;Agency;No;17;SUV;24903;Automatic;Diesel;Yes
8948;68;Man;2;Independant;Agency;No;8;Sport;24556;Automatic;Diesel;No
8949;47;Woman;4 and more;Retired;Agency;Yes;19;Sedan;27125;Automatic;Petrol;No
8951;69;Man;4 and more;Government;Agency;Yes;21;Sport;32230;Automatic;Diesel;No
8953;22;Man;4 and more;Private Sector - Manager;Agency;No;4;Sport;24624;Manual;Diesel;Yes
8955;71;Woman;4 and more;Public Sector - Director;Agency;No;13;Sedan;19185;Automatic;Diesel;No
8956;90;Man;4 and more;Unemployed;Agency;No;4;Sedan;21282;Manual;Petrol;Yes
8957;74;Man;0;Private Sector - Employee;On-line;Yes;7;Sport;25398;Manual;Petrol;No
8958;45;Woman;4 and more;Public Sector - Director;On-line;Yes;16;SUV;33813;Automatic;Diesel;No
8959;23;Man;0;Private Sector - Employee;Agency;No;5;Sedan;19652;Automatic;Diesel;Yes
8960;53;Woman;1;Public Sector - Director;On-line;Yes;22;SUV;22489;Automatic;Diesel;No
8961;73;Woman;2;Unemployed;Agency;No;11;Sport;24569;Automatic;Diesel;Yes
8962;54;Man;0;Public Sector - Employee;Agency;Yes;6;Sport;20968;Automatic;Petrol;Yes
8964;51;Man;4 and more;Unemployed;Agency;Yes;19;Sport;24055;Manual;Petrol;Yes
8965;49;Woman;2;Private Sector - Manager;Agency;Yes;19;SUV;24888;Manual;Diesel;No
8966;68;Man;0;Public Sector - Manager;Agency;No;12;Sedan;38536;Manual;Diesel;Yes
8967;47;Man;2;Private Sector - Employee;Agency;No;19;Sedan;28013;Automatic;Diesel;No
8969;43;Woman;0;Unemployed;Agency;No;3;SUV;34033;Automatic;Petrol;No
8970;24;Woman;4 and more;Public Sector - Director;Agency;No;6;Sport;33576;Automatic;Diesel;No
8971;43;Woman;2;Public Sector - Director;On-line;No;4;SUV;32924;Automatic;Diesel;No
8972;21;Woman;2;Independant;Agency;No;3;Sedan;22820;Automatic;Diesel;No
8973;36;Man;4 and more;Private Sector - Director;Agency;Yes;18;SUV;33815;Manual;Diesel;No
8975;36;Woman;4 and more;Student;On-line;No;7;Sport;37096;Manual;Diesel;No
8976;52;Man;0;Independant;Agency;No;5;Sedan;12893;Automatic;Petrol;No
8977;56;Man;4 and more;Public Sector - Director;Agency;Yes;4;Sedan;24457;Automatic;Petrol;No
8979;32;Man;2;Government;Agency;No;14;Sport;14495;Automatic;Diesel;No
8980;62;Man;4 and more;Independant;Agency;Yes;5;SUV;24115;Automatic;Diesel;Yes
8981;25;Man;1;Independant;Agency;No;7;SUV;20630;Automatic;Diesel;No
8982;56;Woman;2;Public Sector - Manager;On-line;No;8;Sedan;38028;Automatic;Diesel;No
8983;46;Man;0;Unemployed;Agency;No;9;SUV;35677;Automatic;Petrol;No
8984;73;Woman;2;Independant;Agency;No;11;SUV;32925;Automatic;Petrol;No
8985;40;Woman;4 and more;Public Sector - Director;Agency;No;9;SUV;18809;Automatic;Diesel;No
8986;27;Woman;2;Government;Agency;Yes;9;SUV;21034;Manual;Diesel;Yes
8987;83;Woman;4 and more;Public Sector - Employee;Agency;No;17;SUV;37245;Automatic;Diesel;No
8988;67;Woman;4 and more;Independant;Agency;No;10;Sedan;19552;Automatic;Diesel;No
8989;25;Man;1;Private Sector - Manager;Agency;No;7;Sport;30580;Automatic;Petrol;Yes
8990;48;Woman;1;Public Sector - Manager;On-line;Yes;12;Sedan;30905;Manual;Diesel;No
8992;37;Man;4 and more;Private Sector - Manager;Agency;No;8;Sport;26424;Automatic;Diesel;Yes
8993;43;Man;2;Independant;Agency;Yes;14;SUV;15602;Manual;Petrol;No
8994;76;Woman;4 and more;Independant;On-line;No;6;Sedan;31821;Automatic;Diesel;Yes
8996;64;Woman;2;Unemployed;On-line;No;10;Sport;21945;Automatic;Diesel;No
8997;31;Woman;2;Public Sector - Director;On-line;No;13;Sedan;48082;Automatic;Diesel;Yes
8998;23;Woman;4 and more;Unemployed;Agency;No;3;SUV;21925;Automatic;Diesel;No
9002;63;Man;4 and more;Public Sector - Manager;Agency;Yes;15;Sport;38298;Automatic;Diesel;No
9003;39;Man;1;Independant;Agency;No;9;SUV;61635;Automatic;Diesel;No
9004;19;Woman;4 and more;Private Sector - Manager;Agency;No;1;SUV;25528;Manual;Diesel;No
9007;55;Man;4 and more;Public Sector - Manager;Agency;Yes;18;Sedan;17618;Automatic;Diesel;No
9008;49;Woman;2;Independant;Agency;Yes;19;Sedan;27617;Automatic;Petrol;Yes
9009;43;Man;4 and more;Unemployed;Agency;No;19;SUV;30255;Automatic;Diesel;No
9011;37;Woman;1;Independant;On-line;Yes;13;Sedan;25793;Automatic;Diesel;No
9012;32;Man;2;Private Sector - Director;Agency;No;14;Sport;21578;Manual;Petrol;No
9013;71;Man;4 and more;Retired;Agency;No;12;Sport;11266;Automatic;Diesel;No
9015;68;Woman;1;Student;On-line;No;22;SUV;33980;Automatic;Diesel;No
9016;46;Man;2;Private Sector - Director;Agency;Yes;3;Sedan;30681;Manual;Diesel;Yes
9017;74;Woman;2;Unemployed;Agency;Yes;19;SUV;26011;Manual;Diesel;No
9018;51;Woman;1;Public Sector - Director;On-line;Yes;15;Sedan;24464;Automatic;Diesel;No
9019;56;Man;4 and more;Private Sector - Director;Agency;No;15;SUV;37477;Automatic;Diesel;Yes
9021;54;Man;4 and more;Retired;Agency;No;22;Sedan;30849;Manual;Petrol;No
9022;33;Man;3;Student;Agency;Yes;11;Sedan;18002;Automatic;Diesel;No
9023;56;Man;2;Private Sector - Manager;On-line;Yes;6;Sport;18679;Automatic;Diesel;No
9024;18;Woman;4 and more;Public Sector - Manager;Agency;No;0;SUV;23385;Automatic;Petrol;No
9025;50;Woman;4 and more;Public Sector - Director;Agency;No;11;SUV;22568;Manual;Diesel;No
9026;30;Man;4 and more;Public Sector - Manager;On-line;No;12;Sedan;31128;Automatic;Diesel;No
9027;51;Man;2;Unemployed;Agency;Yes;22;SUV;23010;Manual;Diesel;Yes
9028;54;Woman;2;Private Sector - Employee;Agency;Yes;9;Sedan;19710;Automatic;Petrol;No
9029;68;Man;1;Student;Agency;Yes;19;Sedan;24094;Automatic;Diesel;Yes
9030;38;Man;2;Government;Agency;No;16;Sport;42774;Automatic;Petrol;Yes
9032;73;Man;2;Independant;On-line;No;7;SUV;28560;Automatic;Petrol;No
9033;65;Woman;4 and more;Retired;Agency;No;16;SUV;26004;Automatic;Diesel;No
9034;37;Woman;2;Retired;Agency;Yes;13;Sport;28537;Automatic;Diesel;No
9035;68;Man;1;Private Sector - Director;On-line;No;4;Sedan;9951;Manual;Petrol;No
9036;35;Man;2;Private Sector - Manager;Agency;No;9;SUV;29701;Automatic;Diesel;No
9037;35;Man;1;Public Sector - Director;Agency;Yes;10;Sport;36697;Automatic;Diesel;Yes
9038;49;Man;0;Retired;Agency;No;13;Sport;47521;Automatic;Diesel;No
9040;31;Man;1;Government;Agency;Yes;9;SUV;15637;Manual;Diesel;No
9041;20;Man;2;Public Sector - Employee;On-line;No;2;SUV;27665;Manual;Diesel;Yes
9042;42;Man;4 and more;Private Sector - Employee;On-line;No;19;SUV;18352;Automatic;Petrol;Yes
9043;48;Man;1;Government;Agency;Yes;15;Sport;31622;Automatic;Petrol;No
9045;31;Woman;1;Retired;Agency;No;12;Sport;22948;Automatic;Diesel;No
9046;40;Woman;4 and more;Government;Agency;Yes;3;Sedan;23946;Automatic;Diesel;No
9047;45;Woman;1;Public Sector - Employee;Agency;Yes;20;Sport;22912;Automatic;Diesel;No
9048;55;Woman;2;Retired;Agency;No;11;Sedan;19419;Manual;Diesel;Yes
9049;71;Man;3;Independant;On-line;No;21;SUV;20660;Automatic;Diesel;Yes
9051;50;Woman;0;Private Sector - Manager;Agency;Yes;20;SUV;31652;Manual;Petrol;No
9053;57;Woman;4 and more;Public Sector - Manager;On-line;Yes;3;Sport;31833;Automatic;Diesel;No
9054;36;Woman;2;Independant;Agency;No;9;Sedan;51317;Automatic;Petrol;No
9055;47;Woman;0;Private Sector - Employee;Agency;No;9;Sedan;18314;Manual;Petrol;No
9056;44;Woman;4 and more;Public Sector - Manager;Agency;Yes;22;Sedan;26461;Automatic;Petrol;No
9057;70;Woman;4 and more;Public Sector - Employee;Agency;No;18;Sport;35854;Automatic;Diesel;No
9058;38;Woman;0;Private Sector - Employee;Agency;Yes;16;Sedan;21652;Manual;Diesel;No
9059;22;Woman;0;Independant;Agency;Yes;4;SUV;40985;Automatic;Diesel;No
9060;39;Woman;2;Private Sector - Manager;Agency;Yes;7;SUV;27792;Automatic;Diesel;No
9062;85;Woman;4 and more;Independant;Agency;No;22;Sedan;25416;Automatic;Petrol;No
9063;70;Man;0;Private Sector - Manager;On-line;Yes;11;Sport;38219;Manual;Diesel;No
9064;54;Man;0;Private Sector - Manager;Agency;No;6;Sport;25828;Automatic;Diesel;Yes
9065;21;Woman;4 and more;Public Sector - Director;Agency;No;3;Sedan;17666;Automatic;Diesel;No
9066;55;Woman;4 and more;Public Sector - Manager;Agency;No;4;Sport;28294;Automatic;Petrol;Yes
9067;19;Woman;2;Public Sector - Manager;Agency;No;1;SUV;24844;Automatic;Petrol;No
9068;51;Man;2;Private Sector - Manager;Agency;Yes;3;Sport;31054;Automatic;Diesel;Yes
9070;46;Woman;4 and more;Student;Agency;Yes;14;Sport;13239;Manual;Diesel;No
9071;60;Woman;4 and more;Independant;Agency;No;5;Sport;22803;Automatic;Petrol;No
9073;41;Woman;4 and more;Public Sector - Employee;Agency;No;13;SUV;25501;Manual;Diesel;No
9074;23;Woman;1;Unemployed;Agency;Yes;5;Sport;20554;Automatic;Diesel;No
9075;60;Woman;4 and more;Public Sector - Employee;Agency;No;7;Sedan;19104;Automatic;Diesel;No
9076;21;Man;0;Public Sector - Director;Agency;No;3;Sport;26600;Automatic;Petrol;No
9077;41;Man;4 and more;Student;Agency;No;7;Sedan;25329;Automatic;Petrol;No
9079;43;Man;2;Private Sector - Director;Agency;No;10;Sedan;14512;Automatic;Diesel;No
9080;44;Man;3;Private Sector - Director;On-line;No;8;Sedan;22194;Automatic;Diesel;Yes
9082;22;Woman;4 and more;Public Sector - Employee;On-line;No;4;Sport;25908;Manual;Diesel;No
9083;81;Man;4 and more;Unemployed;Agency;No;20;SUV;40966;Automatic;Petrol;No
9084;21;Woman;4 and more;Government;Agency;No;3;Sport;16238;Automatic;Diesel;No
9086;46;Woman;1;Government;Agency;Yes;13;SUV;12092;Automatic;Petrol;No
9088;51;Man;0;Independant;Agency;No;7;Sedan;19372;Automatic;Petrol;No
9089;26;Woman;1;Independant;Agency;Yes;8;Sport;17895;Automatic;Diesel;Yes
9090;21;Woman;4 and more;Private Sector - Employee;Agency;No;3;Sedan;20443;Manual;Diesel;No
9091;54;Woman;1;Public Sector - Manager;Agency;Yes;17;Sport;20767;Automatic;Diesel;No
9092;51;Woman;1;Independant;Agency;Yes;4;Sport;17894;Manual;Diesel;No
9093;40;Man;0;Public Sector - Manager;On-line;No;15;Sedan;49125;Automatic;Diesel;No
9094;75;Man;4 and more;Public Sector - Director;On-line;No;20;Sport;28717;Automatic;Diesel;No
9095;39;Man;4 and more;Public Sector - Manager;Agency;No;15;Sport;14751;Automatic;Diesel;No
9097;62;Woman;2;Student;Agency;No;14;Sedan;24630;Manual;Diesel;No
9098;42;Woman;2;Unemployed;On-line;No;9;Sport;25289;Automatic;Diesel;No
9099;27;Woman;4 and more;Private Sector - Director;Agency;No;9;Sedan;22939;Automatic;Diesel;No
9100;49;Woman;2;Student;On-line;No;7;Sedan;39330;Automatic;Diesel;No
9102;48;Man;4 and more;Public Sector - Employee;Agency;No;13;Sedan;20533;Automatic;Diesel;No
9103;22;Man;1;Independant;Agency;Yes;4;Sport;25422;Automatic;Petrol;No
9104;62;Woman;0;Retired;Agency;No;8;Sport;24791;Automatic;Diesel;Yes
9105;79;Woman;0;Private Sector - Director;Agency;Yes;21;SUV;19296;Automatic;Diesel;Yes
9106;55;Woman;1;Public Sector - Employee;On-line;Yes;4;SUV;28603;Automatic;Diesel;No
9107;84;Woman;1;Student;Agency;Yes;18;Sedan;16330;Manual;Diesel;No
9109;23;Woman;2;Student;On-line;No;5;Sedan;21564;Automatic;Diesel;Yes
9110;54;Man;4 and more;Public Sector - Employee;On-line;No;11;Sedan;30932;Automatic;Diesel;Yes
9111;44;Man;2;Independant;Agency;Yes;19;Sport;27691;Automatic;Diesel;Yes
9112;18;Man;4 and more;Retired;On-line;No;0;SUV;62720;Automatic;Diesel;No
9113;18;Woman;4 and more;Retired;On-line;No;0;Sport;30782;Automatic;Petrol;No
9114;75;Man;2;Student;Agency;No;11;Sport;34780;Automatic;Diesel;Yes
9115;41;Man;4 and more;Independant;Agency;Yes;10;Sedan;39181;Manual;Diesel;Yes
9116;37;Man;0;Independant;On-line;No;16;SUV;19392;Automatic;Petrol;No
9117;40;Woman;1;Private Sector - Manager;Agency;No;15;Sedan;29359;Automatic;Diesel;Yes
9118;41;Man;2;Independant;On-line;No;15;Sedan;23795;Automatic;Petrol;No
9120;47;Woman;0;Public Sector - Manager;Agency;No;15;Sedan;36448;Automatic;Petrol;No
9121;40;Man;3;Retired;On-line;No;14;Sport;23515;Automatic;Petrol;Yes
9122;73;Woman;2;Independant;Agency;Yes;18;SUV;20924;Automatic;Diesel;No
9123;34;Woman;2;Public Sector - Manager;Agency;No;15;SUV;22370;Automatic;Diesel;No
9125;39;Woman;1;Private Sector - Employee;Agency;No;11;SUV;33765;Manual;Diesel;No
9126;60;Woman;4 and more;Independant;Agency;No;4;SUV;26581;Manual;Petrol;No
9127;18;Man;4 and more;Public Sector - Employee;Agency;No;0;SUV;46421;Automatic;Petrol;No
9129;74;Man;4 and more;Retired;Agency;Yes;11;Sport;13132;Automatic;Diesel;Yes
9130;67;Woman;3;Unemployed;Agency;No;17;Sedan;28794;Manual;Diesel;Yes
9131;51;Man;2;Student;Agency;No;17;SUV;26671;Automatic;Petrol;Yes
9132;80;Woman;2;Public Sector - Director;Agency;Yes;15;Sedan;12036;Automatic;Diesel;No
9133;44;Woman;0;Public Sector - Manager;Agency;Yes;15;Sport;14557;Automatic;Diesel;No
9134;18;Woman;2;Public Sector - Manager;Agency;No;0;Sport;18152;Automatic;Petrol;No
9135;26;Woman;2;Government;Agency;Yes;6;Sedan;50678;Automatic;Diesel;No
9136;74;Man;4 and more;Unemployed;Agency;Yes;22;Sport;28164;Automatic;Petrol;No
9137;77;Woman;4 and more;Private Sector - Director;Agency;Yes;11;Sedan;28771;Automatic;Diesel;No
9138;19;Woman;1;Independant;Agency;No;1;Sedan;25025;Manual;Diesel;No
9139;62;Man;2;Public Sector - Director;Agency;Yes;12;Sport;26167;Automatic;Diesel;No
9140;36;Woman;2;Unemployed;On-line;Yes;15;Sedan;34431;Automatic;Diesel;No
9141;24;Man;2;Unemployed;Agency;No;6;Sedan;55404;Automatic;Petrol;No
9142;85;Woman;2;Government;Agency;No;14;SUV;20540;Automatic;Petrol;No
9143;47;Man;4 and more;Private Sector - Employee;On-line;No;16;SUV;18394;Automatic;Diesel;No
9144;31;Woman;4 and more;Public Sector - Director;On-line;No;7;Sedan;23973;Manual;Diesel;No
9145;45;Man;0;Private Sector - Director;Agency;Yes;4;Sport;26430;Automatic;Petrol;Yes
9146;40;Woman;4 and more;Government;Agency;No;22;SUV;16170;Automatic;Diesel;No
9147;73;Man;4 and more;Public Sector - Director;On-line;No;19;SUV;37143;Manual;Diesel;No
9148;39;Man;2;Public Sector - Director;On-line;Yes;11;SUV;23526;Manual;Petrol;No
9149;51;Woman;2;Private Sector - Director;Agency;No;16;Sedan;19986;Manual;Diesel;No
9150;69;Woman;2;Unemployed;Agency;No;12;Sport;16935;Automatic;Diesel;Yes
9151;46;Man;1;Independant;Agency;Yes;18;SUV;33143;Automatic;Diesel;No
9152;49;Woman;1;Private Sector - Manager;Agency;Yes;4;SUV;32945;Automatic;Petrol;No
9153;72;Woman;2;Private Sector - Director;Agency;Yes;4;SUV;29270;Automatic;Petrol;No
9154;69;Man;4 and more;Retired;Agency;No;20;Sedan;26214;Automatic;Petrol;No
9155;37;Woman;0;Independant;Agency;No;17;Sport;44085;Automatic;Petrol;No
9156;71;Man;2;Retired;Agency;Yes;10;SUV;27239;Automatic;Petrol;No
9157;53;Woman;2;Private Sector - Employee;Agency;No;4;SUV;23943;Automatic;Petrol;No
9158;54;Woman;0;Retired;Agency;No;17;Sedan;30081;Manual;Petrol;Yes
9160;52;Man;2;Public Sector - Director;Agency;No;22;Sport;32553;Automatic;Diesel;No
9161;42;Woman;4 and more;Public Sector - Director;Agency;No;19;SUV;29961;Automatic;Diesel;No
9162;74;Woman;1;Unemployed;Agency;No;17;Sedan;17221;Automatic;Petrol;No
9163;56;Man;4 and more;Public Sector - Manager;On-line;No;17;SUV;34729;Automatic;Diesel;Yes
9164;41;Woman;4 and more;Student;Agency;Yes;6;SUV;46443;Manual;Petrol;Yes
9165;54;Woman;1;Private Sector - Manager;Agency;Yes;21;Sport;51336;Automatic;Diesel;No
9166;53;Man;2;Public Sector - Director;Agency;Yes;12;Sport;19854;Automatic;Petrol;Yes
9167;31;Woman;4 and more;Public Sector - Employee;On-line;No;4;Sport;18524;Automatic;Diesel;No
9168;46;Man;0;Public Sector - Director;On-line;No;9;Sedan;16774;Automatic;Diesel;No
9169;30;Woman;2;Student;Agency;No;12;SUV;61362;Automatic;Petrol;No
9170;32;Man;4 and more;Public Sector - Manager;Agency;Yes;6;SUV;29153;Manual;Diesel;No
9171;44;Woman;3;Public Sector - Employee;On-line;No;5;Sedan;25785;Manual;Diesel;No
9172;46;Man;1;Retired;Agency;No;6;Sport;14143;Automatic;Petrol;Yes
9174;56;Man;3;Independant;On-line;No;3;Sport;13380;Manual;Diesel;Yes
9175;47;Woman;0;Government;Agency;No;22;Sport;19513;Automatic;Diesel;No
9176;22;Woman;1;Government;On-line;No;4;Sedan;19452;Automatic;Diesel;Yes
9178;44;Woman;0;Private Sector - Director;On-line;No;17;Sport;21890;Manual;Diesel;No
9179;35;Man;1;Public Sector - Employee;On-line;Yes;4;Sport;28956;Automatic;Petrol;Yes
9180;20;Woman;1;Public Sector - Employee;On-line;No;2;Sedan;28519;Manual;Diesel;No
9181;42;Woman;4 and more;Independant;Agency;No;6;Sport;19585;Manual;Petrol;No
9182;22;Man;4 and more;Government;Agency;Yes;4;Sedan;33445;Automatic;Diesel;No
9183;74;Woman;4 and more;Public Sector - Manager;Agency;No;13;Sport;26894;Automatic;Diesel;No
9184;66;Man;4 and more;Public Sector - Manager;Agency;Yes;7;Sport;37860;Automatic;Diesel;No
9185;45;Man;4 and more;Government;On-line;Yes;9;SUV;45950;Automatic;Petrol;No
9186;18;Woman;4 and more;Unemployed;Agency;No;0;Sedan;22928;Automatic;Diesel;No
9187;39;Man;4 and more;Private Sector - Employee;Agency;Yes;12;SUV;26005;Automatic;Diesel;No
9188;23;Man;1;Public Sector - Director;On-line;Yes;5;SUV;26004;Automatic;Diesel;No
9189;70;Woman;2;Private Sector - Manager;Agency;No;14;Sport;17051;Automatic;Diesel;No
9192;18;Man;1;Independant;Agency;No;0;Sedan;19620;Automatic;Diesel;Yes
9193;73;Man;4 and more;Government;Agency;Yes;5;SUV;21738;Automatic;Diesel;No
9194;24;Woman;2;Private Sector - Director;Agency;No;6;Sport;22284;Automatic;Petrol;Yes
9195;42;Woman;4 and more;Student;Agency;Yes;21;SUV;27930;Automatic;Diesel;No
9196;50;Man;3;Government;Agency;Yes;7;SUV;23459;Manual;Diesel;No
9198;44;Man;4 and more;Private Sector - Manager;Agency;No;13;Sedan;37141;Automatic;Diesel;No
9199;73;Man;4 and more;Public Sector - Employee;On-line;No;18;Sport;23675;Manual;Diesel;Yes
9200;76;Woman;1;Public Sector - Director;Agency;No;14;SUV;49159;Automatic;Diesel;No
9201;47;Woman;2;Government;On-line;No;22;Sport;15771;Automatic;Diesel;No
9202;55;Man;4 and more;Private Sector - Employee;Agency;Yes;20;SUV;33531;Automatic;Petrol;No
9203;24;Man;1;Independant;Agency;No;6;Sport;19443;Automatic;Petrol;No
9204;54;Man;1;Private Sector - Employee;Agency;Yes;16;Sedan;15093;Automatic;Diesel;No
9205;56;Woman;2;Private Sector - Manager;Agency;No;8;SUV;32597;Manual;Diesel;No
9206;23;Woman;4 and more;Independant;Agency;No;5;SUV;21846;Automatic;Diesel;No
9207;53;Woman;0;Private Sector - Manager;Agency;No;7;Sedan;28119;Automatic;Petrol;No
9208;79;Man;4 and more;Independant;Agency;No;19;SUV;52001;Manual;Petrol;No
9210;74;Woman;1;Independant;Agency;Yes;21;Sport;25953;Automatic;Diesel;No
9211;39;Woman;2;Private Sector - Director;Agency;No;5;SUV;21931;Automatic;Diesel;No
9212;18;Woman;2;Government;Agency;No;0;Sedan;18816;Manual;Diesel;No
9213;18;Woman;4 and more;Unemployed;On-line;No;0;Sport;21776;Automatic;Diesel;No
9214;40;Woman;1;Public Sector - Employee;On-line;No;15;SUV;24497;Automatic;Petrol;No
9215;69;Woman;0;Student;On-line;No;7;Sport;29419;Automatic;Diesel;Yes
9216;28;Man;2;Private Sector - Director;Agency;No;6;Sport;22355;Automatic;Diesel;Yes
9217;56;Woman;1;Retired;On-line;Yes;7;Sport;26168;Manual;Diesel;No
9218;64;Man;2;Retired;Agency;Yes;12;Sport;25894;Automatic;Diesel;Yes
9219;43;Man;0;Independant;On-line;Yes;12;SUV;23213;Manual;Diesel;No
9220;62;Man;2;Private Sector - Manager;Agency;Yes;7;Sedan;30676;Manual;Diesel;No
9221;24;Woman;2;Public Sector - Director;On-line;No;6;SUV;19355;Automatic;Diesel;No
9224;49;Man;1;Public Sector - Manager;Agency;Yes;16;SUV;20169;Manual;Diesel;No
9225;23;Woman;4 and more;Unemployed;Agency;No;5;SUV;26653;Automatic;Diesel;No
9226;54;Man;0;Private Sector - Manager;Agency;Yes;9;Sedan;23789;Automatic;Diesel;Yes
9227;51;Woman;4 and more;Public Sector - Director;On-line;Yes;18;SUV;23103;Automatic;Diesel;No
